order_id,order_date,region,carrier,product_category,order_value_eur,delivery_days
ORD-2028630,2024-01-29,Sued,DHL,Home,67.61,2.1
ORD-2025505,2024-01-29,Zentral,DHL,Apparel,20.31,1.8
ORD-2025330,2024-01-29,Sued,DPD,Books,52.11,2.3
ORD-2024149,2024-01-29,Sued,DPD,Apparel,14.68,3.5
ORD-2027573,2024-01-30,Sued,DHL,Food,32.91,2.7
ORD-2028142,2024-01-30,West,DHL,Home,74.19,1.7
ORD-2026323,2024-01-30,Nord,DHL,Apparel,112.85,2.0
ORD-2027661,2024-01-30,Ost,Hermes,Apparel,64.65,6.1
ORD-2026662,2024-01-30,Sued,GLS,Home,31.19,4.7
ORD-2026751,2024-01-30,West,DHL,Home,28.0,1.4
ORD-2027109,2024-01-30,Zentral,DPD,Apparel,86.98,3.6
ORD-2027417,2024-01-30,Ost,DHL,Electronics,29.77,2.3
ORD-2027357,2024-01-30,Zentral,DHL,Home,26.44,2.6
ORD-2028654,2024-01-30,Ost,UPS,Electronics,78.24,1.2
ORD-2024801,2024-01-30,Nord,DHL,Food,71.98,2.6
ORD-2026418,2024-01-31,West,DHL,Apparel,32.74,1.9
ORD-2027752,2024-01-31,Ost,GLS,Home,90.3,4.2
ORD-2024959,2024-01-31,West,DHL,Electronics,156.28,1.3
ORD-2025656,2024-01-31,Sued,DPD,Food,43.08,1.4
ORD-2026830,2024-01-31,Ost,DHL,Electronics,90.46,2.4
ORD-2027645,2024-01-31,Ost,DHL,Books,199.68,2.7
ORD-2027398,2024-01-31,Ost,DHL,Electronics,17.18,1.7
ORD-2028162,2024-02-01,Ost,DHL,Electronics,181.58,3.0
ORD-2027649,2024-02-01,West,DHL,Apparel,61.52,2.8
ORD-2026617,2024-02-01,Ost,DPD,Home,128.77,1.8
ORD-2026997,2024-02-01,Zentral,DHL,Home,37.59,1.0
ORD-2028218,2024-02-01,Nord,DHL,Home,20.87,2.6
ORD-2025800,2024-02-01,Zentral,DHL,Home,35.51,2.8
ORD-2025220,2024-02-01,Zentral,DHL,Apparel,41.5,2.4
ORD-2026931,2024-02-01,Nord,DHL,Electronics,26.44,1.2
ORD-2028523,2024-02-01,Sued,DHL,Apparel,20.23,2.3
ORD-2025716,2024-02-02,Sued,DPD,Electronics,22.95,3.3
ORD-2027834,2024-02-02,Sued,DHL,Home,44.65,2.3
ORD-2024507,2024-02-02,Sued,DHL,Electronics,45.52,2.4
ORD-2024114,2024-02-02,West,DPD,Apparel,26.6,3.3
ORD-2028276,2024-02-02,Sued,DHL,Food,49.63,2.3
ORD-2024305,2024-02-02,West,DHL,Books,43.53,2.2
ORD-2024927,2024-02-03,Ost,DHL,Books,208.69,13.0
ORD-2028021,2024-02-03,Ost,Hermes,Apparel,12.2,1.0
ORD-2024761,2024-02-03,Sued,UPS,Books,71.75,2.1
ORD-2024814,2024-02-03,Zentral,DPD,Electronics,27.87,2.0
ORD-2025495,2024-02-03,Nord,DPD,Apparel,38.74,2.5
ORD-2026501,2024-02-03,Sued,UPS,Home,65.55,1.6
ORD-2024854,2024-02-03,Nord,Hermes,Apparel,119.4,6.0
ORD-2025343,2024-02-03,West,DHL,Food,18.58,3.4
ORD-2027045,2024-02-03,West,GLS,Apparel,26.15,2.2
ORD-2024123,2024-02-04,Ost,DHL,Apparel,241.82,2.5
ORD-2027165,2024-02-04,Sued,DHL,Electronics,65.6,2.6
ORD-2027424,2024-02-04,West,Hermes,Food,54.88,5.4
ORD-2024523,2024-02-04,Nord,DHL,Books,33.23,3.7
ORD-2024708,2024-02-04,West,DPD,Books,32.68,3.1
ORD-2027591,2024-02-04,Ost,UPS,Home,190.06,1.5
ORD-2028539,2024-02-04,West,Hermes,Books,147.9,6.4
ORD-2027178,2024-02-04,West,DPD,Apparel,16.96,2.9
ORD-2027107,2024-02-04,West,GLS,Apparel,42.93,3.3
ORD-2026802,2024-02-04,Nord,DHL,Apparel,36.34,1.0
ORD-2025027,2024-02-04,Sued,DHL,Electronics,59.7,2.2
ORD-2024058,2024-02-04,West,DHL,Food,51.6,1.7
ORD-2026012,2024-02-04,Nord,UPS,Home,30.36,2.4
ORD-2027561,2024-02-04,West,DHL,Food,16.45,2.6
ORD-2024326,2024-02-04,Zentral,Hermes,Apparel,70.13,8.3
ORD-2025900,2024-02-04,West,UPS,Apparel,18.96,2.9
ORD-2024381,2024-02-05,Sued,Hermes,Books,18.2,4.9
ORD-2026308,2024-02-05,Nord,GLS,Apparel,46.04,3.6
ORD-2024962,2024-02-05,Ost,Hermes,Books,60.08,5.3
ORD-2026267,2024-02-05,Nord,GLS,Apparel,25.13,2.6
ORD-2024150,2024-02-05,West,DHL,Books,84.26,2.7
ORD-2027996,2024-02-05,Nord,DHL,Home,88.66,3.9
ORD-2025396,2024-02-05,Ost,GLS,Electronics,57.5,3.6
ORD-2026833,2024-02-05,Nord,UPS,Apparel,42.06,2.1
ORD-2025285,2024-02-05,Sued,DHL,Home,30.35,2.6
ORD-2028526,2024-02-05,West,GLS,Electronics,38.16,1.1
ORD-2024545,2024-02-05,Sued,DHL,Home,49.29,2.5
ORD-2026189,2024-02-05,Nord,GLS,Electronics,25.98,2.4
ORD-2027579,2024-02-06,Sued,GLS,Food,60.48,4.0
ORD-2024551,2024-02-06,Nord,DHL,Apparel,32.2,2.3
ORD-2025892,2024-02-06,Zentral,DHL,Home,32.09,1.0
ORD-2024337,2024-02-06,Sued,DHL,Apparel,38.27,3.1
ORD-2024267,2024-02-06,Zentral,DHL,Electronics,10.85,3.4
ORD-2027581,2024-02-06,Zentral,DHL,Apparel,20.64,1.1
ORD-2025608,2024-02-06,West,UPS,Home,60.21,2.5
ORD-2027420,2024-02-06,Zentral,GLS,Food,108.61,1.0
ORD-2028450,2024-02-06,Ost,DHL,Books,176.67,3.7
ORD-2028466,2024-02-06,West,UPS,Home,45.92,2.5
ORD-2027257,2024-02-06,Sued,DHL,Electronics,36.08,2.7
ORD-2025691,2024-02-06,Nord,Hermes,Electronics,5.45,3.8
ORD-2025126,2024-02-07,Ost,Hermes,Books,18.05,5.6
ORD-2026720,2024-02-07,Ost,DHL,Electronics,92.31,4.1
ORD-2024995,2024-02-07,Sued,UPS,Apparel,19.42,1.7
ORD-2025083,2024-02-07,Zentral,UPS,Apparel,7.23,2.6
ORD-2028493,2024-02-07,Sued,DHL,Books,69.58,2.0
ORD-2025017,2024-02-07,Nord,UPS,Electronics,29.17,1.3
ORD-2027197,2024-02-07,Sued,DHL,Electronics,35.94,2.6
ORD-2028816,2024-02-07,Zentral,UPS,Apparel,37.66,2.5
ORD-2027102,2024-02-07,Zentral,DPD,Books,217.69,4.3
ORD-2026343,2024-02-07,West,Hermes,Electronics,82.18,4.6
ORD-2026568,2024-02-07,Sued,GLS,Home,113.62,1.0
ORD-2025603,2024-02-07,Nord,DPD,Apparel,25.43,3.6
ORD-2028429,2024-02-07,Ost,DHL,Apparel,35.21,2.2
ORD-2024310,2024-02-07,Nord,DHL,Apparel,73.88,3.5
ORD-2028136,2024-02-07,West,DHL,Electronics,40.84,3.4
ORD-2026620,2024-02-08,Sued,GLS,Home,167.89,5.1
ORD-2027267,2024-02-08,Nord,DHL,Home,24.94,2.3
ORD-2025071,2024-02-08,Zentral,GLS,Books,25.55,4.4
ORD-2026032,2024-02-08,West,GLS,Apparel,24.76,3.5
ORD-2024908,2024-02-08,Sued,DHL,Electronics,5.03,2.1
ORD-2024249,2024-02-08,Zentral,DPD,Apparel,13.5,4.4
ORD-2025661,2024-02-08,West,UPS,Apparel,45.58,2.6
ORD-2025503,2024-02-08,Zentral,DHL,Apparel,155.29,1.0
ORD-2025415,2024-02-08,Zentral,Hermes,Apparel,23.34,3.8
ORD-2028151,2024-02-08,West,UPS,Food,38.78,2.8
ORD-2024476,2024-02-08,Nord,DHL,Books,21.67,2.5
ORD-2025725,2024-02-08,Zentral,DHL,Home,50.26,3.1
ORD-2025484,2024-02-08,West,DHL,Electronics,155.72,2.7
ORD-2026183,2024-02-08,Sued,DHL,Books,111.47,2.5
ORD-2028406,2024-02-08,Sued,DHL,Home,24.98,2.7
ORD-2024585,2024-02-08,West,GLS,Electronics,46.53,1.3
ORD-2028540,2024-02-08,Zentral,UPS,Electronics,28.86,2.9
ORD-2024637,2024-02-08,Zentral,GLS,Electronics,22.94,3.5
ORD-2027324,2024-02-08,Zentral,GLS,Books,18.85,3.2
ORD-2027984,2024-02-08,West,Hermes,Food,27.5,6.2
ORD-2024372,2024-02-08,Ost,DPD,Food,28.49,3.5
ORD-2027088,2024-02-08,Ost,DHL,Apparel,57.8,3.1
ORD-2024765,2024-02-08,West,DHL,Home,111.52,2.6
ORD-2026986,2024-02-09,Sued,DPD,Electronics,22.04,1.5
ORD-2025623,2024-02-09,West,DHL,Home,119.64,4.0
ORD-2026452,2024-02-09,West,DHL,Food,86.97,2.5
ORD-2025625,2024-02-09,Sued,GLS,Apparel,22.25,3.8
ORD-2028079,2024-02-09,Sued,DHL,Apparel,10.72,3.5
ORD-2025598,2024-02-09,Nord,DPD,Food,44.22,2.4
ORD-2024960,2024-02-09,West,DPD,Home,27.29,3.3
ORD-2028099,2024-02-09,Zentral,Hermes,Home,79.91,1.0
ORD-2025936,2024-02-09,West,Hermes,Electronics,51.93,2.0
ORD-2028747,2024-02-09,Zentral,DHL,Apparel,77.13,2.3
ORD-2025614,2024-02-09,West,GLS,Food,112.35,1.3
ORD-2025320,2024-02-09,West,GLS,Apparel,34.54,2.9
ORD-2028691,2024-02-09,West,DHL,Apparel,22.27,1.7
ORD-2027312,2024-02-10,Ost,UPS,Books,150.98,2.3
ORD-2024699,2024-02-10,Zentral,Hermes,Food,165.51,6.4
ORD-2028402,2024-02-10,Ost,Hermes,Home,69.92,1.1
ORD-2027259,2024-02-10,Sued,DHL,Home,24.25,2.4
ORD-2027266,2024-02-10,Nord,DHL,Home,12.26,3.2
ORD-2028089,2024-02-10,West,DHL,Food,60.27,2.3
ORD-2025810,2024-02-10,Zentral,UPS,Home,42.49,2.1
ORD-2024090,2024-02-10,Sued,DHL,Apparel,51.32,3.3
ORD-2027046,2024-02-10,Zentral,DHL,Home,114.18,2.5
ORD-2025342,2024-02-10,West,DHL,Electronics,25.01,2.5
ORD-2027740,2024-02-10,Ost,DHL,Apparel,55.23,3.2
ORD-2027148,2024-02-10,Zentral,Hermes,Electronics,27.6,3.4
ORD-2028057,2024-02-10,Zentral,DPD,Books,141.2,5.3
ORD-2025848,2024-02-10,Sued,DHL,Electronics,22.12,1.9
ORD-2024108,2024-02-10,Ost,DHL,Home,50.64,2.2
ORD-2028335,2024-02-10,Nord,DPD,Apparel,95.91,6.8
ORD-2027366,2024-02-10,Sued,DHL,Apparel,101.59,1.6
ORD-2025951,2024-02-10,Zentral,GLS,Books,31.06,5.1
ORD-2027446,2024-02-11,Sued,DHL,Books,103.71,1.6
ORD-2026252,2024-02-11,Sued,DHL,Apparel,102.76,1.8
ORD-2024588,2024-02-11,West,DPD,Home,41.99,4.2
ORD-2024136,2024-02-11,Sued,UPS,Electronics,114.99,1.8
ORD-2026512,2024-02-11,Nord,DHL,Food,35.8,3.2
ORD-2026976,2024-02-11,Nord,DHL,Food,27.87,1.9
ORD-2025413,2024-02-11,West,DHL,Apparel,89.31,3.4
ORD-2026371,2024-02-11,West,DHL,Electronics,124.12,2.8
ORD-2025076,2024-02-11,Sued,DPD,Apparel,98.6,3.7
ORD-2024932,2024-02-11,Nord,UPS,Apparel,52.59,1.4
ORD-2025340,2024-02-11,Sued,Hermes,Books,28.36,4.0
ORD-2026263,2024-02-11,Zentral,DHL,Food,53.29,1.2
ORD-2026510,2024-02-11,West,DHL,Apparel,110.06,3.0
ORD-2026954,2024-02-11,Ost,GLS,Food,18.93,3.8
ORD-2025051,2024-02-11,Zentral,GLS,Apparel,41.87,2.4
ORD-2026140,2024-02-12,Zentral,DHL,Food,30.14,4.2
ORD-2026898,2024-02-12,Zentral,UPS,Books,200.56,2.6
ORD-2027243,2024-02-12,Ost,Hermes,Food,84.08,4.3
ORD-2026547,2024-02-12,Zentral,DHL,Apparel,61.99,2.2
ORD-2024820,2024-02-12,Ost,DHL,Electronics,55.18,2.2
ORD-2028401,2024-02-12,Nord,DPD,Books,41.23,4.4
ORD-2026425,2024-02-12,Zentral,GLS,Electronics,15.32,1.8
ORD-2028244,2024-02-12,Zentral,GLS,Apparel,37.63,3.9
ORD-2028910,2024-02-12,Nord,DHL,Home,16.41,3.4
ORD-2027843,2024-02-12,Ost,DPD,Apparel,103.89,1.4
ORD-2028222,2024-02-12,Sued,DHL,Books,106.34,1.9
ORD-2024515,2024-02-12,Sued,Hermes,Electronics,67.54,3.5
ORD-2027788,2024-02-13,Ost,DHL,Home,202.05,3.0
ORD-2025426,2024-02-13,Ost,Hermes,Apparel,23.27,4.7
ORD-2024656,2024-02-13,West,UPS,Apparel,7.06,1.7
ORD-2026849,2024-02-13,Sued,DPD,Apparel,22.36,2.5
ORD-2024516,2024-02-13,Zentral,GLS,Home,25.23,4.4
ORD-2026651,2024-02-13,Zentral,UPS,Home,90.6,1.6
ORD-2026952,2024-02-13,Zentral,DHL,Food,30.45,2.5
ORD-2025998,2024-02-13,West,UPS,Food,59.26,1.0
ORD-2024166,2024-02-13,West,UPS,Food,27.98,2.3
ORD-2024070,2024-02-13,Sued,Hermes,Electronics,30.09,3.3
ORD-2028723,2024-02-13,Zentral,DHL,Apparel,58.33,3.6
ORD-2027993,2024-02-13,Ost,DHL,Food,51.09,1.0
ORD-2024160,2024-02-14,Sued,Hermes,Home,74.51,1.0
ORD-2027405,2024-02-14,Sued,Hermes,Apparel,36.72,2.8
ORD-2028556,2024-02-14,Zentral,DHL,Food,33.9,2.2
ORD-2027274,2024-02-14,Sued,DHL,Books,52.85,1.9
ORD-2028946,2024-02-14,Nord,DPD,Apparel,51.32,2.2
ORD-2025642,2024-02-14,Zentral,GLS,Apparel,28.62,4.1
ORD-2028678,2024-02-14,Nord,DHL,Electronics,256.77,2.2
ORD-2025653,2024-02-14,Sued,GLS,Apparel,27.45,1.7
ORD-2027607,2024-02-14,Nord,UPS,Food,25.11,2.2
ORD-2027853,2024-02-14,Zentral,Hermes,Apparel,57.53,4.0
ORD-2027273,2024-02-15,Ost,DHL,Food,57.34,3.4
ORD-2025774,2024-02-15,Zentral,UPS,Books,15.4,3.3
ORD-2027101,2024-02-15,Sued,DHL,Apparel,21.54,1.7
ORD-2025365,2024-02-15,Zentral,DHL,Apparel,53.97,1.9
ORD-2027920,2024-02-15,Zentral,DHL,Apparel,83.41,2.7
ORD-2028093,2024-02-15,Ost,UPS,Home,7.08,2.3
ORD-2024853,2024-02-15,Nord,DHL,Home,66.27,3.0
ORD-2027792,2024-02-15,Sued,GLS,Home,57.38,3.9
ORD-2028554,2024-02-15,Nord,DPD,Apparel,72.65,3.0
ORD-2024333,2024-02-15,West,Hermes,Apparel,66.18,5.2
ORD-2025671,2024-02-15,Sued,DHL,Apparel,135.53,1.6
ORD-2028380,2024-02-15,Nord,GLS,Electronics,24.91,5.2
ORD-2024707,2024-02-15,Sued,DPD,Food,24.26,5.3
ORD-2025812,2024-02-15,Nord,Hermes,Apparel,111.35,4.7
ORD-2027497,2024-02-15,Sued,DHL,Apparel,32.24,1.7
ORD-2024672,2024-02-16,West,Hermes,Apparel,165.38,3.2
ORD-2025108,2024-02-16,Zentral,DHL,Books,74.38,1.8
ORD-2026972,2024-02-16,West,GLS,Home,57.45,4.1
ORD-2024421,2024-02-16,Zentral,DHL,Home,83.13,3.2
ORD-2024861,2024-02-16,Zentral,DHL,Home,46.83,1.0
ORD-2025451,2024-02-16,Nord,Hermes,Apparel,23.89,6.5
ORD-2028149,2024-02-16,Ost,DHL,Electronics,108.91,1.0
ORD-2028581,2024-02-16,Sued,Hermes,Electronics,62.76,5.8
ORD-2026196,2024-02-16,Zentral,DHL,Books,8.87,3.0
ORD-2028410,2024-02-16,Sued,DHL,Apparel,67.39,2.5
ORD-2027489,2024-02-16,West,UPS,Electronics,117.09,2.0
ORD-2027384,2024-02-16,West,DHL,Food,41.04,1.9
ORD-2027067,2024-02-16,West,GLS,Books,85.54,3.6
ORD-2027901,2024-02-16,Zentral,UPS,Apparel,289.74,1.4
ORD-2027187,2024-02-16,Nord,GLS,Apparel,41.83,3.2
ORD-2024470,2024-02-16,Nord,DPD,Books,23.42,4.0
ORD-2028282,2024-02-16,Sued,GLS,Apparel,13.0,6.8
ORD-2025564,2024-02-16,Ost,DHL,Home,186.85,1.2
ORD-2024990,2024-02-16,Zentral,DHL,Apparel,50.09,1.9
ORD-2026778,2024-02-16,West,Hermes,Electronics,47.05,3.7
ORD-2026780,2024-02-16,Sued,UPS,Electronics,91.07,2.2
ORD-2024115,2024-02-17,Zentral,DHL,Home,59.08,2.9
ORD-2028602,2024-02-17,Sued,UPS,Food,24.36,1.9
ORD-2027951,2024-02-17,West,DHL,Apparel,67.06,1.3
ORD-2024869,2024-02-17,Sued,DHL,Books,16.59,3.1
ORD-2026521,2024-02-17,Ost,DHL,Books,42.67,1.5
ORD-2028172,2024-02-17,West,DHL,Books,172.45,3.3
ORD-2027371,2024-02-17,Nord,DPD,Food,35.55,2.1
ORD-2028862,2024-02-17,West,Hermes,Apparel,106.45,2.6
ORD-2028658,2024-02-17,Sued,DHL,Apparel,62.64,13.0
ORD-2028710,2024-02-17,Sued,DPD,Apparel,95.04,3.9
ORD-2028363,2024-02-17,Ost,GLS,Food,142.63,2.7
ORD-2028349,2024-02-17,Zentral,Hermes,Home,21.53,5.6
ORD-2024452,2024-02-17,Nord,DHL,Electronics,45.75,3.4
ORD-2027528,2024-02-17,West,Hermes,Food,24.81,4.9
ORD-2026807,2024-02-18,West,DHL,Books,91.33,3.3
ORD-2027783,2024-02-18,West,DHL,Home,29.31,2.1
ORD-2026278,2024-02-18,Zentral,DHL,Home,99.96,2.3
ORD-2027894,2024-02-18,West,DHL,Food,74.33,3.0
ORD-2024029,2024-02-18,Ost,GLS,Home,25.37,2.7
ORD-2026370,2024-02-18,Nord,DPD,Electronics,59.66,1.8
ORD-2026577,2024-02-18,Sued,DHL,Apparel,110.74,2.3
ORD-2026230,2024-02-18,Zentral,GLS,Electronics,8.3,3.1
ORD-2027239,2024-02-18,Nord,DHL,Books,70.45,3.3
ORD-2028208,2024-02-18,West,Hermes,Home,18.85,8.4
ORD-2025201,2024-02-18,Nord,DPD,Electronics,98.38,2.9
ORD-2027345,2024-02-18,Sued,GLS,Apparel,57.58,3.1
ORD-2026212,2024-02-18,West,GLS,Home,42.36,2.8
ORD-2027677,2024-02-18,Nord,Hermes,Electronics,99.52,1.9
ORD-2028704,2024-02-18,West,UPS,Electronics,38.08,2.0
ORD-2024328,2024-02-18,Sued,GLS,Apparel,139.1,3.2
ORD-2025212,2024-02-18,Sued,GLS,Apparel,31.39,2.2
ORD-2028673,2024-02-18,Nord,GLS,Books,121.65,4.0
ORD-2026930,2024-02-18,Zentral,DPD,Apparel,105.5,3.0
ORD-2027168,2024-02-19,Sued,DHL,Electronics,35.71,3.2
ORD-2024061,2024-02-19,West,Hermes,Apparel,185.22,7.4
ORD-2026217,2024-02-19,West,DPD,Books,101.38,3.0
ORD-2026648,2024-02-19,Nord,GLS,Apparel,70.91,3.6
ORD-2026288,2024-02-19,West,UPS,Books,19.53,1.8
ORD-2026790,2024-02-19,Nord,UPS,Food,22.75,2.9
ORD-2028875,2024-02-19,Sued,GLS,Home,51.56,4.0
ORD-2027941,2024-02-19,Ost,DHL,Electronics,20.21,2.1
ORD-2028983,2024-02-19,Zentral,UPS,Apparel,46.57,2.1
ORD-2025768,2024-02-19,West,DHL,Apparel,265.28,2.1
ORD-2025916,2024-02-19,Sued,DPD,Home,97.96,3.0
ORD-2028278,2024-02-19,Nord,DHL,Electronics,16.05,1.5
ORD-2024840,2024-02-20,Ost,DHL,Food,69.56,3.6
ORD-2028872,2024-02-20,Nord,DPD,Food,77.36,5.3
ORD-2024394,2024-02-20,West,DHL,Books,19.98,2.9
ORD-2025262,2024-02-20,Nord,UPS,Apparel,147.27,1.9
ORD-2024313,2024-02-20,West,DPD,Apparel,33.07,4.0
ORD-2024804,2024-02-20,Sued,DHL,Apparel,104.46,2.6
ORD-2026800,2024-02-20,Sued,DHL,Home,80.97,4.2
ORD-2027321,2024-02-20,Sued,DHL,Food,22.21,2.1
ORD-2024036,2024-02-20,Sued,DHL,Electronics,28.38,2.0
ORD-2025151,2024-02-20,Sued,Hermes,Electronics,41.51,2.4
ORD-2027449,2024-02-20,Zentral,DHL,Books,28.93,3.5
ORD-2024756,2024-02-20,Ost,Hermes,Books,54.68,5.8
ORD-2028182,2024-02-20,Sued,DHL,Apparel,100.93,2.1
ORD-2027411,2024-02-20,West,GLS,Electronics,125.48,2.7
ORD-2026154,2024-02-20,Nord,GLS,Apparel,87.26,1.5
ORD-2026560,2024-02-20,Sued,Hermes,Food,16.98,2.2
ORD-2028517,2024-02-21,Nord,DHL,Books,63.58,3.1
ORD-2026502,2024-02-21,West,DPD,Apparel,88.76,2.7
ORD-2024575,2024-02-21,West,DPD,Electronics,99.95,1.7
ORD-2028986,2024-02-21,Ost,DHL,Electronics,47.1,2.0
ORD-2027896,2024-02-21,Sued,UPS,Food,47.93,9.7
ORD-2024142,2024-02-21,Nord,DHL,Apparel,58.49,2.0
ORD-2027653,2024-02-21,Sued,DPD,Food,81.34,2.6
ORD-2025544,2024-02-21,Ost,DHL,Electronics,49.14,1.6
ORD-2026162,2024-02-21,Ost,UPS,Books,279.2,1.1
ORD-2024197,2024-02-21,Zentral,DPD,Apparel,59.13,4.6
ORD-2027787,2024-02-22,Ost,UPS,Electronics,105.09,1.0
ORD-2024054,2024-02-22,Nord,Hermes,Electronics,118.83,4.2
ORD-2028265,2024-02-22,Sued,Hermes,Books,104.68,2.2
ORD-2027790,2024-02-22,Nord,DHL,Apparel,36.1,3.4
ORD-2024085,2024-02-22,Nord,DHL,Electronics,68.88,2.5
ORD-2026074,2024-02-22,Ost,DPD,Home,24.8,3.4
ORD-2027658,2024-02-22,Ost,UPS,Apparel,17.2,2.6
ORD-2024581,2024-02-22,Sued,Hermes,Apparel,46.44,6.0
ORD-2024215,2024-02-22,Zentral,DHL,Electronics,48.78,2.3
ORD-2024748,2024-02-22,Sued,DPD,Home,97.03,2.8
ORD-2027640,2024-02-22,Nord,DPD,Electronics,201.19,2.1
ORD-2027633,2024-02-22,Ost,DPD,Food,46.3,4.7
ORD-2025302,2024-02-22,Sued,GLS,Apparel,124.97,3.5
ORD-2024412,2024-02-22,West,GLS,Electronics,35.31,5.5
ORD-2024816,2024-02-22,West,DHL,Electronics,14.32,1.6
ORD-2028389,2024-02-23,Nord,UPS,Home,7.73,2.2
ORD-2025257,2024-02-23,Zentral,Hermes,Apparel,55.37,7.0
ORD-2027552,2024-02-23,West,DPD,Books,97.29,2.0
ORD-2028741,2024-02-23,West,DHL,Home,5.0,2.6
ORD-2024209,2024-02-23,Nord,DHL,Home,31.31,1.4
ORD-2024277,2024-02-23,Ost,DHL,Electronics,8.32,1.6
ORD-2026694,2024-02-23,West,DHL,Electronics,95.7,10.9
ORD-2027785,2024-02-23,Zentral,UPS,Apparel,42.77,3.2
ORD-2024355,2024-02-23,Ost,DHL,Home,43.68,2.2
ORD-2024409,2024-02-23,Sued,UPS,Electronics,41.27,1.1
ORD-2027912,2024-02-23,West,Hermes,Electronics,32.69,5.4
ORD-2028121,2024-02-23,West,DHL,Home,30.84,2.7
ORD-2027652,2024-02-23,West,DPD,Apparel,39.79,2.9
ORD-2024678,2024-02-23,Ost,DHL,Apparel,410.88,3.6
ORD-2025563,2024-02-23,Sued,DPD,Home,33.95,2.7
ORD-2024064,2024-02-23,Sued,Hermes,Electronics,99.42,2.1
ORD-2024773,2024-02-23,West,DPD,Electronics,38.09,1.7
ORD-2025388,2024-02-24,West,DPD,Food,28.85,1.6
ORD-2024038,2024-02-24,Zentral,DHL,Food,104.66,1.0
ORD-2026971,2024-02-24,Zentral,GLS,Apparel,25.7,3.2
ORD-2028885,2024-02-24,Nord,DPD,Food,79.4,1.6
ORD-2026736,2024-02-24,Sued,DHL,Apparel,576.55,3.6
ORD-2028524,2024-02-24,Ost,GLS,Apparel,61.56,1.8
ORD-2025239,2024-02-24,Zentral,Hermes,Apparel,118.35,2.7
ORD-2025878,2024-02-24,West,DHL,Food,65.47,3.9
ORD-2028006,2024-02-24,Sued,DHL,Apparel,518.3,2.3
ORD-2025246,2024-02-24,Nord,DHL,Food,112.37,3.2
ORD-2026317,2024-02-24,Zentral,DHL,Home,70.92,2.4
ORD-2025166,2024-02-24,Sued,GLS,Food,11.73,2.2
ORD-2027835,2024-02-24,Zentral,GLS,Electronics,91.83,2.2
ORD-2027628,2024-02-24,West,Hermes,Home,11.41,1.0
ORD-2028995,2024-02-25,West,DHL,Home,35.75,2.7
ORD-2025622,2024-02-25,Sued,DHL,Apparel,63.95,3.6
ORD-2024883,2024-02-25,Nord,DHL,Home,32.62,1.7
ORD-2028804,2024-02-25,Ost,DHL,Apparel,125.41,1.5
ORD-2026438,2024-02-25,Zentral,DHL,Food,32.76,3.3
ORD-2024865,2024-02-25,Nord,DHL,Electronics,95.25,2.3
ORD-2027381,2024-02-25,Nord,UPS,Apparel,61.82,3.2
ORD-2028453,2024-02-25,Ost,DHL,Books,24.32,2.4
ORD-2027710,2024-02-25,Sued,DHL,Apparel,19.72,1.5
ORD-2028655,2024-02-26,Sued,UPS,Food,28.88,6.5
ORD-2028271,2024-02-26,Nord,GLS,Apparel,35.37,3.6
ORD-2024584,2024-02-26,Nord,UPS,Food,37.64,15.7
ORD-2026829,2024-02-26,Ost,DHL,Apparel,27.29,2.5
ORD-2027564,2024-02-26,Sued,DPD,Apparel,40.03,3.9
ORD-2026723,2024-02-26,West,DHL,Electronics,94.43,1.4
ORD-2028301,2024-02-26,Ost,DPD,Apparel,86.31,3.9
ORD-2026913,2024-02-26,Ost,DHL,Books,48.46,2.0
ORD-2025430,2024-02-26,Ost,Hermes,Apparel,55.23,3.0
ORD-2027900,2024-02-26,Nord,DHL,Electronics,61.73,1.6
ORD-2024402,2024-02-27,Ost,DHL,Home,33.08,2.3
ORD-2024356,2024-02-27,West,DHL,Books,44.05,2.7
ORD-2025719,2024-02-27,Nord,DHL,Books,7.12,1.0
ORD-2028457,2024-02-27,Sued,Hermes,Food,40.98,1.9
ORD-2024655,2024-02-27,West,GLS,Home,56.59,5.5
ORD-2028979,2024-02-27,West,DPD,Food,98.18,2.9
ORD-2028049,2024-02-27,Nord,GLS,Books,20.77,1.0
ORD-2028309,2024-02-27,Ost,DHL,Apparel,73.9,2.7
ORD-2024644,2024-02-27,Sued,Hermes,Electronics,192.44,3.3
ORD-2026291,2024-02-27,Sued,Hermes,Apparel,20.49,3.5
ORD-2026946,2024-02-27,West,DPD,Apparel,119.41,4.5
ORD-2024436,2024-02-27,Zentral,DHL,Electronics,41.29,2.4
ORD-2024444,2024-02-27,Nord,DPD,Electronics,31.69,2.5
ORD-2025747,2024-02-27,Ost,DHL,Books,68.11,1.2
ORD-2027968,2024-02-28,Nord,DHL,Food,55.24,2.1
ORD-2025636,2024-02-28,Ost,Hermes,Electronics,18.36,5.3
ORD-2025637,2024-02-28,West,DHL,Electronics,32.26,2.7
ORD-2025311,2024-02-28,Sued,DHL,Books,81.73,3.3
ORD-2028725,2024-02-28,West,DHL,Apparel,16.81,4.4
ORD-2028353,2024-02-28,Sued,DHL,Home,50.28,2.2
ORD-2028275,2024-02-28,Nord,Hermes,Apparel,22.79,8.0
ORD-2026015,2024-02-28,Nord,DHL,Books,114.93,2.4
ORD-2027432,2024-02-28,Zentral,GLS,Home,25.97,3.5
ORD-2028745,2024-02-28,Nord,GLS,Home,99.9,3.5
